Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,Holiday Treats Locations - Mickey's Very Merry Christmas Party
11/27/2018 0:30,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,5,0,5,5,5,5,5,0,13,5,5,0,10,0,0,0,0,0,0
11/27/2018 0:40,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,5,0,5,5,5,5,5,0,13,5,5,0,5,0,0,0,0,0,0
11/27/2018 0:50,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,5,0,10,5,5,5,5,0,13,5,5,0,5,0,0,0,0,0,0
11/27/2018 1:00,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,5,0,10,5,5,5,5,0,13,5,5,0,5,0,0,0,0,0,0
11/27/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2018 7:50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 8:00,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 8:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11/27/2018 9:10,0,0,0,0,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,0,10,10,5,5,10,0,5,20,0,5,0,5,60,5,10,5,0,10,5,25,0,10,0,0,0,0,0,0
11/27/2018 9:20,0,0,0,0,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,0,5,10,5,5,10,0,5,20,0,5,0,10,60,5,10,5,0,10,5,25,0,15,0,0,0,0,0,0
11/27/2018 9:30,0,0,0,0,0,5,0,0,0,5,15,0,0,0,0,0,0,0,0,0,5,20,5,5,10,0,5,40,0,5,0,10,60,5,30,5,0,15,5,30,0,15,0,0,0,0,0,0
11/27/2018 9:40,0,0,0,0,0,5,0,0,0,5,20,60,0,0,0,0,0,0,0,0,10,20,15,5,15,0,5,40,0,5,0,5,60,5,45,5,0,20,15,25,0,15,0,0,0,0,0,0
11/27/2018 9:50,0,0,0,0,0,5,0,0,0,5,15,75,0,0,0,0,0,0,0,0,15,30,20,5,20,0,5,40,0,5,0,10,50,5,50,5,0,25,10,25,0,10,0,0,0,0,0,0
11/27/2018 10:00,0,5,0,0,0,5,0,0,0,5,15,75,0,0,0,0,0,0,0,0,15,40,20,5,15,0,5,45,0,5,0,10,55,30,55,5,0,30,10,30,0,15,0,0,0,0,0,0
11/27/2018 10:10,0,5,0,0,0,10,0,0,0,5,20,80,0,0,0,0,0,0,0,0,20,50,20,5,15,0,5,35,0,5,0,5,50,30,45,5,0,20,10,35,0,15,0,0,0,0,0,0
11/27/2018 10:20,0,5,0,0,0,15,0,0,0,5,25,85,0,0,0,0,0,0,0,0,20,60,0,5,15,0,5,20,0,5,0,5,50,35,40,5,0,15,10,30,0,20,0,0,0,0,0,0
11/27/2018 10:30,0,10,0,0,0,15,0,0,0,10,25,85,0,0,0,0,0,0,0,0,25,45,45,5,15,0,10,25,0,5,0,15,60,40,35,5,0,20,15,30,0,25,0,0,0,0,0,0
11/27/2018 10:40,0,10,0,0,0,15,0,0,0,10,40,105,0,0,0,0,0,0,0,0,20,35,40,5,15,0,10,35,0,5,0,10,50,35,35,5,0,30,20,30,0,30,0,0,0,0,0,0
11/27/2018 10:50,0,10,0,0,0,20,0,0,0,15,45,110,0,0,0,0,0,0,0,0,25,30,55,5,15,0,15,40,0,5,0,10,55,35,35,5,0,25,20,30,0,35,0,0,0,0,0,0
11/27/2018 11:00,0,15,0,0,0,20,0,0,0,15,50,150,0,0,0,0,0,0,0,0,20,30,35,5,25,0,35,50,0,10,0,10,60,35,35,10,0,30,25,30,0,30,0,0,0,0,0,0
11/27/2018 11:10,0,15,0,0,0,25,0,0,0,30,50,105,0,0,0,0,0,0,0,0,25,30,55,5,25,0,35,75,0,10,0,10,65,35,40,10,0,25,20,35,0,35,0,0,0,0,0,0
11/27/2018 11:20,0,10,0,0,0,25,0,0,0,20,55,90,0,0,0,0,0,0,0,0,25,50,55,5,30,0,30,80,0,10,0,10,65,35,55,10,0,25,20,35,0,35,0,0,0,0,0,0
11/27/2018 11:30,0,10,0,0,0,25,0,0,0,20,45,70,0,0,0,0,0,0,0,0,25,50,40,5,30,0,25,80,0,10,0,10,65,45,50,10,0,25,20,35,0,35,0,0,0,0,0,0
11/27/2018 11:40,0,15,0,0,0,20,0,0,0,20,45,105,0,0,0,0,0,0,0,0,25,45,35,5,30,0,25,75,0,15,0,10,65,45,45,10,0,25,15,40,0,30,0,0,0,0,0,0
11/27/2018 11:50,0,15,0,0,0,20,0,0,0,15,30,75,0,0,0,0,0,0,0,0,25,35,40,5,25,0,20,70,0,15,0,10,65,35,40,10,0,45,20,30,0,35,0,0,0,0,0,0
11/27/2018 12:00,0,15,0,0,0,20,0,0,0,15,30,85,0,0,0,0,0,0,0,0,30,35,40,5,25,0,15,65,0,15,0,15,65,35,40,10,0,45,0,40,0,35,0,0,0,0,0,0
11/27/2018 12:10,0,15,0,0,0,20,0,0,0,20,20,80,0,0,0,0,0,0,0,0,30,30,25,15,25,0,35,65,0,15,0,10,50,45,40,15,0,40,0,40,0,35,0,0,0,0,0,0
11/27/2018 12:20,0,15,0,0,0,25,0,0,0,25,20,95,0,0,0,0,0,0,0,0,35,35,25,15,30,0,35,55,0,15,0,10,50,30,35,20,0,40,25,35,0,35,0,0,0,0,0,0
11/27/2018 12:30,0,15,0,0,0,20,0,0,0,25,20,80,0,0,0,0,0,0,0,0,25,30,25,15,40,0,35,35,0,15,0,10,70,30,40,35,0,40,15,35,0,35,0,0,0,0,0,0
11/27/2018 12:40,0,15,0,0,0,20,0,0,0,30,45,80,0,0,0,0,0,0,0,0,30,25,35,15,45,0,20,35,0,15,0,10,75,35,45,25,0,40,15,35,0,30,0,0,0,0,0,0
11/27/2018 12:50,0,15,0,0,0,10,0,0,0,40,35,80,0,0,0,0,0,0,0,0,25,30,35,15,45,0,20,40,0,15,0,10,60,40,35,20,0,40,0,40,0,30,0,0,0,0,0,0
11/27/2018 13:00,0,10,0,0,0,15,0,0,0,45,40,80,0,0,0,0,0,0,0,0,15,25,30,15,40,0,20,35,0,15,0,10,50,30,35,20,0,30,0,35,0,30,0,0,0,0,0,0
11/27/2018 13:10,0,10,0,0,0,30,0,0,0,45,20,80,0,0,0,0,0,0,0,0,15,25,20,15,35,0,20,35,0,15,0,10,50,30,40,15,0,35,15,30,0,30,0,0,0,0,0,0
11/27/2018 13:20,0,15,0,0,0,30,0,0,0,50,20,75,0,0,0,0,0,0,0,0,15,30,25,15,30,0,25,35,0,15,0,10,45,30,30,10,0,30,15,30,0,35,0,0,0,0,0,0
11/27/2018 13:30,0,15,0,0,0,30,0,0,0,45,15,75,0,0,0,0,0,0,0,0,15,35,30,15,20,0,25,55,0,15,0,10,45,30,30,10,0,30,15,35,0,25,0,0,0,0,0,0
11/27/2018 13:40,0,15,0,0,0,30,0,0,0,30,15,75,0,0,0,0,0,0,0,0,15,35,40,15,15,0,20,65,0,15,0,10,65,30,35,10,0,40,15,35,0,35,0,0,0,0,0,0
11/27/2018 13:50,0,15,0,0,0,25,0,0,0,15,40,75,0,0,0,0,0,0,0,0,15,35,40,15,15,0,20,60,0,10,0,10,65,25,35,10,0,35,15,35,0,40,0,0,0,0,0,0
11/27/2018 14:00,0,15,0,0,0,20,0,0,0,10,30,75,0,0,0,0,0,0,0,0,15,35,25,5,15,0,20,45,0,15,0,10,50,25,30,10,0,35,20,35,0,35,0,0,0,0,0,0
11/27/2018 14:10,0,15,0,0,0,15,0,0,0,10,35,70,0,0,0,0,0,0,0,0,20,25,20,5,10,0,15,30,0,10,0,10,40,25,25,10,0,35,15,30,0,40,0,0,0,0,0,0
11/27/2018 14:20,0,20,0,0,0,10,0,0,0,10,35,75,0,0,0,0,0,0,0,0,20,25,25,5,15,0,10,25,0,10,0,10,55,25,25,10,0,25,10,30,0,40,0,0,0,0,0,0
11/27/2018 14:30,0,15,0,0,0,15,0,0,0,10,40,75,0,0,0,0,0,0,0,0,20,25,30,5,15,0,5,35,0,10,0,10,45,25,30,10,0,25,10,25,0,25,0,0,0,0,0,0
11/27/2018 14:40,0,10,0,0,0,15,0,0,0,10,35,75,0,0,0,0,0,0,0,0,15,35,0,5,15,0,5,40,0,10,0,10,45,30,30,10,0,30,15,30,0,25,0,0,0,0,0,0
11/27/2018 14:50,0,15,0,0,0,15,0,0,0,10,30,85,0,0,0,0,0,0,0,0,15,35,35,5,15,0,15,45,0,10,0,10,60,35,40,10,0,40,15,35,0,15,0,0,0,0,0,0
11/27/2018 15:00,0,10,0,0,0,20,0,0,0,10,35,85,0,0,0,0,0,0,0,0,15,30,35,5,15,0,20,50,0,10,0,5,60,35,40,10,0,35,20,35,0,20,0,0,0,0,0,0
11/27/2018 15:10,0,15,0,0,0,30,0,0,0,15,25,85,0,0,0,0,0,0,0,0,20,30,35,5,25,0,20,40,0,10,0,10,60,35,40,10,0,35,20,40,0,25,0,0,0,0,0,0
11/27/2018 15:20,0,15,0,0,0,30,0,0,0,20,40,70,0,0,0,0,0,0,0,0,20,25,25,5,20,0,25,45,0,10,0,10,45,30,40,10,0,30,20,35,0,25,0,0,0,0,0,0
11/27/2018 15:30,0,15,0,0,0,35,0,0,0,25,40,70,0,0,0,0,0,0,0,0,20,25,30,5,25,0,30,45,0,10,0,10,45,30,40,10,0,20,20,35,0,25,0,0,0,0,0,0
11/27/2018 15:40,0,15,0,0,0,40,0,0,0,35,40,65,0,0,0,0,0,0,0,0,15,30,25,10,20,0,35,40,0,10,0,10,45,35,40,10,0,30,25,35,0,30,0,0,0,0,0,0
11/27/2018 15:50,0,10,0,0,0,35,0,0,0,35,40,65,0,0,0,0,0,0,0,0,20,25,25,10,20,0,40,35,0,10,0,10,45,35,20,10,0,35,20,40,0,35,0,0,0,0,0,0
11/27/2018 16:00,0,10,0,0,0,30,0,0,0,35,60,65,0,0,0,0,0,0,0,0,15,25,25,10,20,0,45,35,0,15,0,10,65,35,35,10,0,30,20,40,0,30,0,0,0,0,0,0
11/27/2018 16:10,0,10,0,0,0,10,0,0,0,35,20,55,0,0,0,0,0,0,0,0,20,30,30,10,20,0,45,50,0,15,0,10,65,35,35,10,0,15,15,40,0,35,0,0,0,0,0,0
11/27/2018 16:20,0,10,0,0,0,10,0,0,0,25,10,80,0,0,0,0,0,0,0,0,20,25,30,10,20,0,30,50,0,10,0,10,60,40,35,10,0,30,15,30,0,30,0,0,0,0,0,0
11/27/2018 16:30,0,15,0,0,0,15,0,0,0,25,15,60,0,0,0,0,0,0,0,0,20,25,25,10,20,0,15,45,0,10,0,10,70,40,45,10,0,30,20,40,0,30,0,0,0,0,0,0
11/27/2018 16:40,0,15,0,0,0,20,0,0,0,20,15,65,0,0,0,0,0,0,0,0,15,30,25,5,25,0,10,40,0,15,0,10,60,35,45,10,0,35,25,30,0,35,0,0,0,0,0,0
11/27/2018 16:50,0,15,0,0,0,25,0,0,0,10,20,65,0,0,0,0,0,0,0,0,20,20,30,5,15,0,10,40,0,20,0,10,60,40,45,10,0,30,30,40,0,30,0,0,0,0,0,0
11/27/2018 17:00,0,15,0,0,0,20,0,0,0,5,30,75,0,0,0,0,0,0,0,0,20,25,30,5,15,0,15,40,0,20,0,10,50,40,45,10,0,35,30,40,0,25,0,0,0,0,0,0
11/27/2018 17:10,0,15,0,0,0,20,0,0,0,5,35,60,0,0,0,0,0,0,0,0,25,30,30,5,20,0,20,30,0,10,0,10,45,40,50,5,0,20,30,30,0,25,0,0,0,0,0,0
11/27/2018 17:20,0,10,0,0,0,20,0,0,0,10,35,60,0,0,0,0,0,0,0,0,20,30,35,5,20,0,20,40,0,10,0,15,45,35,30,5,0,25,15,25,0,15,0,0,0,0,0,0
11/27/2018 17:30,0,10,0,0,0,30,0,0,0,15,35,60,0,0,0,0,0,0,0,0,25,40,30,5,20,0,20,40,0,30,0,15,50,30,35,5,0,25,15,30,0,20,0,0,0,0,0,0
11/27/2018 17:40,0,10,0,0,0,30,0,0,0,20,20,65,0,0,0,0,0,0,0,0,20,40,25,5,20,0,20,35,0,15,0,15,45,0,40,5,0,20,15,35,0,20,0,0,0,0,0,0
11/27/2018 17:50,0,10,0,0,0,25,0,0,0,15,5,65,0,0,0,0,0,0,0,0,15,20,20,5,15,0,15,35,0,10,0,10,45,0,25,5,0,20,10,35,0,25,0,0,0,0,0,0
11/27/2018 18:00,0,10,0,0,0,5,0,0,0,10,5,65,0,0,0,0,0,0,0,0,15,10,20,5,10,0,15,20,0,10,0,10,35,25,25,5,0,25,10,20,0,25,0,0,0,0,0,0
11/27/2018 18:10,0,5,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,10,10,5,10,0,10,10,0,10,0,10,30,10,30,5,0,20,10,20,0,20,0,0,0,0,0,0
11/27/2018 18:20,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,10,10,5,10,0,5,5,0,10,0,10,30,10,30,5,0,40,10,15,0,15,0,0,0,0,0,0
11/27/2018 18:30,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,10,15,5,10,0,5,5,0,10,0,5,35,10,20,5,0,0,10,15,0,15,0,0,0,0,0,0
11/27/2018 18:40,0,15,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,10,10,20,5,10,0,5,10,0,10,0,10,30,10,30,5,0,0,10,20,0,10,0,0,0,0,0,0
11/27/2018 18:50,0,10,0,0,0,5,0,0,0,5,0,45,0,0,0,0,0,0,0,0,10,5,15,5,10,0,5,15,0,10,0,10,30,10,30,5,0,15,10,10,0,10,0,0,0,0,0,0
11/27/2018 19:00,0,10,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,15,5,15,5,10,0,5,20,0,10,0,10,25,10,30,5,0,15,10,20,0,15,0,0,0,0,0,0
11/27/2018 19:10,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,5,10,5,10,0,5,10,0,10,0,10,35,10,30,5,0,10,5,20,0,15,0,0,0,0,0,0
11/27/2018 19:20,0,10,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,15,5,15,5,5,0,5,15,0,5,0,10,25,15,30,5,0,10,5,20,0,20,0,0,0,0,0,0
11/27/2018 19:30,0,15,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,20,10,10,5,10,0,10,15,0,10,0,10,25,15,30,5,0,20,5,15,0,15,0,0,0,0,0,0
11/27/2018 19:40,0,15,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,5,10,5,10,0,10,15,0,10,0,10,30,10,30,5,0,20,5,20,0,15,0,0,0,0,0,0
11/27/2018 19:50,0,10,0,0,0,10,0,0,0,5,0,45,0,0,0,0,0,0,0,0,20,5,10,5,15,0,10,15,0,40,0,10,25,10,30,5,0,20,5,15,0,15,0,0,0,0,0,0
11/27/2018 20:00,0,15,0,0,0,10,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,5,0,5,20,0,10,15,0,30,0,10,25,10,30,5,0,15,5,20,0,15,0,0,0,0,0,0
11/27/2018 20:10,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,10,5,10,5,15,0,5,15,0,5,0,10,30,5,30,5,0,15,5,20,0,15,0,0,0,0,0,0
11/27/2018 20:20,0,10,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,10,5,5,5,10,0,5,10,0,5,0,10,25,5,30,5,0,15,10,20,0,15,0,0,0,0,0,0
11/27/2018 20:30,0,10,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,10,5,5,5,10,0,5,10,0,5,0,15,25,5,0,5,0,10,10,10,0,15,0,0,0,0,0,0
11/27/2018 20:40,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,10,5,10,5,10,0,5,10,0,5,0,10,30,5,0,5,0,15,10,15,0,10,0,0,0,0,0,0
11/27/2018 20:50,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,5,10,5,5,0,10,15,0,5,0,5,30,5,0,5,0,15,10,20,0,10,0,0,0,0,0,0
